64 692.7333
100 509.0634
128 9259.3444
200 5612.1677
256 61902.7964
512 55045.6337
600 13997.6577
900 8283.6225
1024 15795.6082
2000 16770.9465
2048 11900.0282
3000 21368.5542
4000 38592.9627
