64 24128.5365
100 17533.2994
128 14061.2672
200 11271.3467
256 10184.4381
512 11517.5909
600 12819.0540
900 14904.7422
1024 14982.8344
2000 14978.2575
2048 14959.8209
3000 14736.5096
4000 14698.1943
