64 2452.9491 0
100 2338.7597 0
128 1734.9232 0
200 1933.3112 0
256 1135.7039 0
512 753.9177 0
600 1873.0684 0
900 1563.7420 0
1024 392.1908 0
2000 1213.6419 0
2048 307.4297 0
3000 1223.4583 0
4000 1033.1287 0
