64 0.213320
100 0.886864
128 1.990147
200 8.434116
256 29.997167
512 297.820798
600 237.248129
900 917.184926
1024 5425.735063
2000 13019.676446
2048 56000.982429
3000 44054.638726
4000 124941.028281
