64 24559.9457
100 17113.3201
128 14193.0162
200 11272.1462
256 5824.0707
512 11208.5252
600 9873.7487
900 14653.0635
1024 14871.4398
2000 14915.3252
2048 14957.8026
3000 14766.6766
4000 14730.8355
