64 1741.0547 0
100 2018.7426 0
128 2020.3757 0
200 2012.9359 0
256 1987.7269 0
512 1611.1972 0
600 1886.0121 0
900 1792.4474 0
1024 1873.3120 0
2000 1854.9207 0
2048 1831.5999 0
3000 1786.0086 0
4000 1846.9961 0
