64 674.4083
100 481.7181
128 28581.5251
200 4926.4088
256 62338.5763
512 55043.7879
600 8971.8160
900 8258.1545
1024 36416.3115
2000 18885.2403
2048 13565.4893
3000 20651.5962
4000 38486.6987
