64 2447.8546 0
100 2340.8137 0
128 1735.2226 0
200 1944.4685 0
256 1137.9617 0
512 902.3761 0
600 1874.2061 0
900 1599.9131 0
1024 436.0510 0
2000 1228.7154 0
2048 307.7980 0
3000 1224.6350 0
4000 1029.5836 0
