64 0.035965
100 0.190879
128 0.267735
200 1.067059
256 2.918307
512 31.803499
600 28.494878
900 148.429173
1024 396.538465
2000 1893.211278
2048 4219.868790
3000 6037.634292
4000 15032.168037
